cohort,age,sex,year,init_prev,i,f,r,DR,N,subPops,pop_prop0,pop_prop1,pop_prop2,pop_prop3,pop_prop4,prevalence_ratio0,prevalence_ratio1,prevalence_ratio2,prevalence_ratio3,prevalence_ratio4,i_RR0,i_RR1,i_RR2,i_RR3,i_RR4,f_RR0,f_RR1,f_RR2,f_RR3,f_RR4,r_RR0,r_RR1,r_RR2,r_RR3,r_RR4,DR_scale0,DR_scale1,DR_scale2,DR_scale3,DR_scale4
29,70,male,2044,0.0057357553,0.019304547709199926,0.023315449882221055,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
29,71,male,2045,0.0057357553,0.01992987518718385,0.02390390621803508,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
29,72,male,2046,0.0057357553,0.020528074874313792,0.024776396289360753,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
29,73,male,2047,0.0057357553,0.021029460929332396,0.02589879894222496,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
29,74,male,2048,0.0057357553,0.021461161069236734,0.026987080514972957,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
29,75,male,2049,0.0057357553,0.021823175294026817,0.028041241007604755,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,1.021765498,1.016324124,1.010882749,1.005441375,1,1.090991262,1.0682434459999999,1.0454956309999999,1.022747815,1,1.299087362,1.224315522,1.149543681,1.074771841,1,1,1,1,1,1,1,1,1,1,1
29,76,male,2050,0.0057357553,0.022115503603702638,0.02906128042012035,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,1.021765498,1.016324124,1.010882749,1.005441375,1,1.090991262,1.0682434459999999,1.0454956309999999,1.022747815,1,1.299087362,1.224315522,1.149543681,1.074771841,1,1,1,1,1,1,1,1,1,1,1
29,77,male,2051,0.0057357553,0.022338145998264194,0.030047198752519735,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,1.021765498,1.016324124,1.010882749,1.005441375,1,1.090991262,1.0682434459999999,1.0454956309999999,1.022747815,1,1.299087362,1.224315522,1.149543681,1.074771841,1,1,1,1,1,1,1,1,1,1,1
29,78,male,2052,0.0057357553,0.022491102477711494,0.030998995930946013,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,1.021765498,1.016324124,1.010882749,1.005441375,1,1.090991262,1.0682434459999999,1.0454956309999999,1.022747815,1,1.299087362,1.224315522,1.149543681,1.074771841,1,1,1,1,1,1,1,1,1,1,1
29,79,male,2053,0.0057357553,0.022375177262215554,0.03212393113726319,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,1.021765498,1.016324124,1.010882749,1.005441375,1,1.090991262,1.0682434459999999,1.0454956309999999,1.022747815,1,1.299087362,1.224315522,1.149543681,1.074771841,1,1,1,1,1,1,1,1,1,1,1
29,80,male,2054,0.0057357553,0.022060056193033722,0.03345612545158748,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,0.9599816409999999,0.96998623,0.97999082,0.98999541,1,1.007037982,1.005278486,1.003518991,1.001759495,1,1.2230256309999998,1.167269223,1.111512815,1.055756408,1,1,1,1,1,1,1,1,1,1,1
29,81,male,2055,0.0057357553,0.021545739344022916,0.034995578726205054,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,0.9599816409999999,0.96998623,0.97999082,0.98999541,1,1.007037982,1.005278486,1.003518991,1.001759495,1,1.2230256309999998,1.167269223,1.111512815,1.055756408,1,1,1,1,1,1,1,1,1,1,1
29,82,male,2056,0.0057357553,0.02083222671518313,0.036742291182686654,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,0.9599816409999999,0.96998623,0.97999082,0.98999541,1,1.007037982,1.005278486,1.003518991,1.001759495,1,1.2230256309999998,1.167269223,1.111512815,1.055756408,1,1,1,1,1,1,1,1,1,1,1
29,83,male,2057,0.0057357553,0.019919518232657456,0.03869626259946154,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,0.9599816409999999,0.96998623,0.97999082,0.98999541,1,1.007037982,1.005278486,1.003518991,1.001759495,1,1.2230256309999998,1.167269223,1.111512815,1.055756408,1,1,1,1,1,1,1,1,1,1,1
29,84,male,2058,0.0057357553,0.01880761404415971,0.040857493124243534,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,0.9599816409999999,0.96998623,0.97999082,0.98999541,1,1.007037982,1.005278486,1.003518991,1.001759495,1,1.2230256309999998,1.167269223,1.111512815,1.055756408,1,1,1,1,1,1,1,1,1,1,1
29,85,male,2059,0.0057357553,0.018195485977750624,0.043864820805754344,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
29,86,male,2060,0.0057357553,0.018282329960972992,0.04751098646212996,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
29,87,male,2061,0.0057357553,0.019068145993826814,0.051795990167227274,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
29,88,male,2062,0.0057357553,0.02055293392859827,0.05671983184718938,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
29,89,male,2063,0.0057357553,0.022736693986858094,0.06228251164973012,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
29,90,male,2064,0.0057357553,0.02561942602089246,0.06848402950099258,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,91,male,2065,0.0057357553,0.029072234064624773,0.07533005591297609,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,92,male,2066,0.0057357553,0.03239614606842358,0.0821817529108159,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,93,male,2067,0.0057357553,0.03559116210614578,0.08903912056836893,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,94,male,2068,0.0057357553,0.03865728210393448,0.09590215881177826,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,95,male,2069,0.0057357553,0.041594506135646574,0.10277086756718692,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,96,male,2070,0.0057357553,0.04440283412742516,0.10964524698230882,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,97,male,2071,0.0057357553,0.04669949016000642,0.11554243270798396,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,98,male,2072,0.0057357553,0.049225811788460125,0.12202933698406956,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,99,male,2073,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,100,male,2074,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,101,male,2075,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,102,male,2076,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,103,male,2077,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,104,male,2078,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,105,male,2079,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,106,male,2080,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,107,male,2081,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,108,male,2082,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,109,male,2083,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
29,110,male,2084,0.0057357553,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
30,42,male,2011,0.0135694434,0.0024419172,0.0296555948,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
30,43,male,2012,0.0135694434,0.002705124086,0.03099983481,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
30,44,male,2013,0.0135694434,0.00303000562452,0.032172937951559996,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
30,45,male,2014,0.0135694434,0.0034125261410463993,0.0331833220098968,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
30,46,male,2015,0.0135694434,0.0038488156135862714,0.03403909440755544,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
30,47,male,2016,0.0135694434,0.004335164820898138,0.03474806199980299,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
30,48,male,2017,0.0135694434,0.004868019154151028,0.035317740770095085,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
30,49,male,2018,0.0135694434,0.005433356807755744,0.03537234165129825,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
30,50,male,2019,0.0135694434,0.005963729085941038,0.035035268714964714,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
30,51,male,2020,0.0135694434,0.0064605163951449674,0.034329674327163065,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
30,52,male,2021,0.0135694434,0.006925054001625409,0.033277791120357225,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
30,53,male,2022,0.0135694434,0.007358632952868905,0.03190096309502248,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
30,54,male,2023,0.0135694434,0.00776250179587408,0.03021967432730911,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
30,55,male,2024,0.0135694434,0.008196291072602922,0.028492184317115053,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
30,56,male,2025,0.0135694434,0.00866687908630102,0.027055539653242172,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
30,57,male,2026,0.0135694434,0.00917147526560378,0.0258941208455288,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
30,58,male,2027,0.0135694434,0.009905519229214186,0.02550296977421172,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
30,59,male,2028,0.0135694434,0.010695673469263128,0.025340975646226078,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
30,60,male,2029,0.0135694434,0.011541937838036783,0.025408138461571878,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
30,61,male,2030,0.0135694434,0.012424111215010329,0.025543310861739672,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
30,62,male,2031,0.0135694434,0.013286083397602136,0.025517335755684184,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
30,63,male,2032,0.0135694434,0.014127854385812209,0.02533021329111924,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
30,64,male,2033,0.0135694434,0.014949424179640545,0.02498194339418793,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
30,65,male,2034,0.0135694434,0.015750792852944052,0.024472526064890247,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
30,66,male,2035,0.0135694434,0.016531960258008915,0.023801961377083115,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
30,67,male,2036,0.0135694434,0.017265798751694966,0.023254282918564354,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
30,68,male,2037,0.0135694434,0.017972509454527025,0.02299063819555724,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
30,69,male,2038,0.0135694434,0.018652092440362013,0.023011027208061776,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
30,70,male,2039,0.0135694434,0.019304547709199926,0.023315449882221055,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
30,71,male,2040,0.0135694434,0.01992987518718385,0.02390390621803508,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
30,72,male,2041,0.0135694434,0.020528074874313792,0.024776396289360753,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
30,73,male,2042,0.0135694434,0.021029460929332396,0.02589879894222496,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
30,74,male,2043,0.0135694434,0.021461161069236734,0.026987080514972957,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.105711033,1.079283274,1.052855516,1.026427758,1,1.195214435,1.1464108259999999,1.097607218,1.0488036090000001,1,1.3516669890000002,1.263750242,1.1758334940000001,1.087916747,1,1,1,1,1,1,1,1,1,1,1
30,75,male,2044,0.0135694434,0.021823175294026817,0.028041241007604755,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,1.021765498,1.016324124,1.010882749,1.005441375,1,1.090991262,1.0682434459999999,1.0454956309999999,1.022747815,1,1.299087362,1.224315522,1.149543681,1.074771841,1,1,1,1,1,1,1,1,1,1,1
30,76,male,2045,0.0135694434,0.022115503603702638,0.02906128042012035,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,1.021765498,1.016324124,1.010882749,1.005441375,1,1.090991262,1.0682434459999999,1.0454956309999999,1.022747815,1,1.299087362,1.224315522,1.149543681,1.074771841,1,1,1,1,1,1,1,1,1,1,1
